VendorNumber,VendorName,Brand,Purchaseprice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreighhtCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
7153,PINE STATE TRADING CO,21581,19.59,750.0,29.99,37.0,724.8299999999999,0.0,0.0,0.0,0.0,15884.819999999998,-724.8299999999999,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,25417,11.68,750.0,18.99,62.0,724.16,0.0,0.0,0.0,0.0,144929.24,-724.16,-100.0,0.0,0.0
9552,M S WALKER INC,22583,13.6,750.0,23.99,53.0,720.8,38.0,759.6200000000001,319.84000000000003,4.23,55551.819999999985,38.820000000000164,5.385682574916782,0.7169811320754716,1.0538568257491678
8673,STE MICHELLE WINE ESTATES,24297,7.43,750.0,10.99,97.0,720.7099999999999,0.0,0.0,0.0,0.0,15919.700000000003,-720.7099999999999,-100.0,0.0,0.0
12546,JIM BEAM BRANDS COMPANY,887,10.15,1000.0,12.99,71.0,720.65,22.0,285.78000000000003,181.86,23.100000000000005,123880.96999999999,-434.86999999999995,-60.344133768126,0.30985915492957744,0.3965586623187401
17032,JEWELL TOWNE VINEYARDS,42117,9.6,750.0,14.49,75.0,720.0000000000001,7.0,101.42999999999999,101.42999999999999,0.77,283.60999999999996,-618.5700000000002,-85.91250000000001,0.09333333333333334,0.14087499999999997
3960,DIAGEO NORTH AMERICA INC,913,10.58,1000.0,14.49,68.0,719.44,38.0,550.62,202.86000000000004,39.9,257032.07000000007,-168.82000000000005,-23.465473145780056,0.5588235294117647,0.7653452685421994
9552,M S WALKER INC,23045,16.33,750.0,24.99,44.0,718.52,6.0,149.94,124.94999999999999,0.66,55551.819999999985,-568.5799999999999,-79.13210488225798,0.13636363636363635,0.20867895117742025
9165,ULTRA BEVERAGE COMPANY LLP,8965,39.85,750.0,54.99,18.0,717.3,4.0,234.96,234.96,3.16,68054.70000000003,-482.3399999999999,-67.24383103304056,0.2222222222222222,0.32756168966959437
3960,DIAGEO NORTH AMERICA INC,3517,6.83,750.0,10.99,105.0,717.1500000000001,38.0,367.6200000000002,301.1900000000001,29.979999999999983,257032.07000000007,-349.5299999999999,-48.73875758209578,0.3619047619047619,0.5126124241790422
516,BANFI PRODUCTS CORP,15761,2.49,187.0,3.79,288.0,717.12,0.0,0.0,0.0,0.0,8510.410000000002,-717.12,-100.0,0.0,0.0
1128,BROWN-FORMAN CORP,1244,12.79,750.0,17.99,56.0,716.24,127.0,2030.730000000001,1263.2100000000005,99.99,68601.68000000001,1314.490000000001,183.52647157377427,2.267857142857143,2.835264715737743
516,BANFI PRODUCTS CORP,29650,6.12,1500.0,8.99,117.0,716.0400000000003,19.0,170.81000000000003,161.82,4.190000000000001,8510.410000000002,-545.2300000000002,-76.14518741969722,0.1623931623931624,0.2385481258030277
1601,VRANKEN AMERICA,18584,26.48,750.0,43.99,27.0,714.96,0.0,0.0,0.0,0.0,1048.9699999999998,-714.96,-100.0,0.0,0.0
9744,FREDERICK WILDMAN & SONS,45599,11.72,750.0,19.99,61.0,714.92,2.0,33.98,16.99,0.22,3999.9299999999994,-680.9399999999999,-95.24702064566665,0.03278688524590164,0.04752979354333352
11567,CAMPARI AMERICA,1781,37.59,750.0,49.99,19.0,714.21,43.0,2364.5699999999997,494.91,33.87,20964.809999999998,1650.3599999999997,231.07489393875747,2.263157894736842,3.3107489393875746
480,BACARDI USA INC,2679,14.28,750.0,22.99,50.0,714.0000000000001,97.0,1939.0300000000004,1319.3400000000004,76.49000000000002,89286.26999999999,1225.0300000000002,171.57282913165267,1.94,2.715728291316527
9552,M S WALKER INC,42167,8.6,750.0,14.99,83.0,713.8000000000001,0.0,0.0,0.0,0.0,55551.819999999985,-713.8000000000001,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,18617,8.38,750.0,13.99,85.0,712.3,22.0,285.78000000000003,129.89999999999998,2.45,144929.24,-426.5199999999999,-59.87926435490664,0.25882352941176473,0.40120735645093364
3252,E & J GALLO WINERY,43615,11.84,750.0,18.99,60.0,710.4000000000001,2.0,37.98,18.99,0.22,61966.909999999996,-672.4200000000001,-94.65371621621621,0.03333333333333333,0.053462837837837826
10754,PERFECTA WINES,16553,6.7,750.0,9.99,106.0,710.2,5.0,59.95,59.95,0.55,28720.52,-650.25,-91.55871585468881,0.04716981132075472,0.0844128414531118
17035,PERNOD RICARD USA,24703,15.43,750.0,22.99,46.0,709.78,8.0,249.92000000000002,183.94,0.89,123780.21999999997,-459.85999999999996,-64.78908957705204,0.17391304347826086,0.3521091042294796
3252,E & J GALLO WINERY,36625,14.18,750.0,21.99,50.0,709.0,12.0,299.88,24.99,1.35,61966.909999999996,-409.12,-57.703808180535965,0.24,0.42296191819464035
1392,CONSTELLATION BRANDS INC,779,9.55,1000.0,12.99,74.0,706.6999999999999,1.0,12.99,12.99,1.05,79528.99,-693.7099999999999,-98.16187915664355,0.013513513513513514,0.018381208433564458
9552,M S WALKER INC,23921,19.6,750.0,29.99,36.0,705.5999999999999,0.0,0.0,0.0,0.0,55551.819999999985,-705.5999999999999,-100.0,0.0,0.0
653,STATE WINE & SPIRITS,36419,6.53,750.0,9.99,108.0,705.24,4.0,39.96,29.97,0.44,8014.98,-665.28,-94.33384379785605,0.037037037037037035,0.05666156202143951
9165,ULTRA BEVERAGE COMPANY LLP,46829,8.1,750.0,11.99,87.0,704.7000000000003,2.0,23.98,23.98,0.22,68054.70000000003,-680.7200000000003,-96.59713353199943,0.022988505747126436,0.03402866468000566
4425,MARTIGNETTI COMPANIES,24422,117.44,750.0,174.99,6.0,704.64,0.0,0.0,0.0,0.0,144929.24,-704.64,-100.0,0.0,0.0
7153,PINE STATE TRADING CO,9304,14.38,750.0,19.99,49.0,704.6199999999999,5.0,109.94999999999999,109.94999999999999,3.95,15884.819999999998,-594.6699999999998,-84.3958445687037,0.10204081632653061,0.15604155431296302
4425,MARTIGNETTI COMPANIES,10666,7.74,750.0,12.99,91.0,704.34,4.0,47.96,35.97,0.44,144929.24,-656.38,-93.19078853962574,0.04395604395604396,0.06809211460374251
516,BANFI PRODUCTS CORP,17202,6.12,750.0,9.99,115.0,703.8,26.0,259.74000000000007,119.87999999999998,2.9099999999999997,8510.410000000002,-444.0599999999999,-63.09462915601022,0.22608695652173913,0.3690537084398978
9819,TREASURY WINE ESTATES,15900,6.45,750.0,9.99,109.0,703.05,8.0,99.92,74.94,0.88,14836.570000000005,-603.13,-85.78763957044308,0.07339449541284404,0.1421236042955693
90047,CRUSH WINES,19039,6.45,750.0,10.99,109.0,703.05,25.0,249.75000000000006,189.81000000000003,2.7600000000000002,1457.7299999999998,-453.2999999999999,-64.47621079581822,0.22935779816513763,0.3552378920418179
4425,MARTIGNETTI COMPANIES,44714,13.51,750.0,19.99,52.0,702.52,2.0,39.98,39.98,0.22,144929.24,-662.54,-94.30905881683084,0.038461538461538464,0.05690941183169162
9552,M S WALKER INC,22970,11.68,750.0,17.99,60.0,700.8,0.0,0.0,0.0,0.0,55551.819999999985,-700.8,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,24299,5.88,750.0,8.99,119.0,699.7199999999998,23.0,229.77000000000004,159.84,2.5500000000000003,144929.24,-469.94999999999976,-67.16257931744126,0.19327731092436976,0.32837420682558754
12546,JIM BEAM BRANDS COMPANY,876,6.66,1000.0,8.99,105.0,699.3,15.0,134.85,116.86999999999998,15.750000000000004,123880.96999999999,-564.4499999999999,-80.71643071643071,0.14285714285714285,0.19283569283569285
8320,SHAW ROSS INT L IMP LTD,31796,7.28,750.0,10.99,96.0,698.88,24.0,263.76,54.95,2.69,3151.9200000000014,-435.12,-62.25961538461539,0.25,0.37740384615384615
4425,MARTIGNETTI COMPANIES,20162,7.43,750.0,17.99,94.0,698.4199999999998,6.0,107.93999999999998,89.94999999999999,0.66,144929.24,-590.4799999999999,-84.54511611924059,0.06382978723404255,0.1545488388075943
8320,SHAW ROSS INT L IMP LTD,39110,7.92,300.0,11.49,88.0,696.96,6.0,68.94,68.94,0.24000000000000002,3151.9200000000014,-628.02,-90.10847107438016,0.06818181818181818,0.09891528925619834
8892,TRINCHERO FAMILY ESTATES,39652,3.89,187.0,5.99,179.0,696.31,0.0,0.0,0.0,0.0,11595.970000000003,-696.31,-100.0,0.0,0.0
10754,PERFECTA WINES,18741,9.8,750.0,17.99,71.0,695.8,4.0,71.96,71.96,0.44,28720.52,-623.8399999999999,-89.65794768611669,0.056338028169014086,0.103420523138833
4425,MARTIGNETTI COMPANIES,22291,11.4,750.0,17.99,61.0,695.4000000000001,6.0,104.93999999999998,69.96,0.66,144929.24,-590.4600000000002,-84.90940465918897,0.09836065573770492,0.1509059534081104
4692,KOBRAND CORPORATION,25449,231.78,1500.0,349.99,3.0,695.34,0.0,0.0,0.0,0.0,9139.38,-695.34,-100.0,0.0,0.0
1392,CONSTELLATION BRANDS INC,20180,9.65,750.0,13.99,72.0,694.8,7.0,109.92999999999999,93.94,0.77,79528.99,-584.87,-84.17818077144503,0.09722222222222222,0.15821819228554979
9744,FREDERICK WILDMAN & SONS,25428,19.3,750.0,27.99,36.0,694.8,0.0,0.0,0.0,0.0,3999.9299999999994,-694.8,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,19122,7.3,750.0,13.99,95.0,693.5,36.0,503.6400000000001,293.7900000000001,3.9899999999999998,144929.24,-189.8599999999999,-27.37707281903387,0.37894736842105264,0.7262292718096612
9819,TREASURY WINE ESTATES,42663,5.8,750.0,8.99,119.0,690.1999999999999,6.0,68.94,68.94,0.66,14836.570000000005,-621.26,-90.01159084323386,0.05042016806722689,0.09988409156766155
8673,STE MICHELLE WINE ESTATES,39437,4.51,750.0,6.99,153.0,690.03,7.0,62.93000000000001,35.96,0.77,15919.700000000003,-627.0999999999999,-90.88010666202918,0.0457516339869281,0.09119893337970814
653,STATE WINE & SPIRITS,20343,9.58,750.0,14.99,72.0,689.76,7.0,105.92999999999999,75.95,0.77,8014.98,-583.83,-84.64248434237996,0.09722222222222222,0.1535751565762004
8673,STE MICHELLE WINE ESTATES,37943,4.66,750.0,6.99,148.0,689.68,10.0,85.9,67.92,1.1,15919.700000000003,-603.78,-87.54494838185826,0.06756756756756757,0.12455051618141749
10754,PERFECTA WINES,35972,8.84,750.0,12.99,78.0,689.52,6.0,77.94,12.99,0.68,28720.52,-611.5799999999999,-88.69648451096414,0.07692307692307693,0.11303515489035851
9819,TREASURY WINE ESTATES,22757,4.82,750.0,6.99,143.0,689.2600000000001,14.0,139.85999999999999,79.92,1.5600000000000005,14836.570000000005,-549.4000000000001,-79.70867306966892,0.0979020979020979,0.20291326930331074
4425,MARTIGNETTI COMPANIES,11164,52.97,750.0,79.99,13.0,688.6099999999999,0.0,0.0,0.0,0.0,144929.24,-688.6099999999999,-100.0,0.0,0.0
8004,SAZERAC CO INC,5495,11.67,750.0,15.99,59.0,688.5299999999999,22.0,351.78000000000003,223.86000000000004,17.309999999999995,50293.62000000002,-336.74999999999983,-48.90854429000914,0.3728813559322034,0.5109145570999086
1601,VRANKEN AMERICA,18583,31.29,750.0,49.99,22.0,688.38,0.0,0.0,0.0,0.0,1048.9699999999998,-688.38,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,22509,12.07,750.0,17.99,57.0,687.99,54.0,971.4600000000003,665.6300000000002,5.980000000000001,144929.24,283.47000000000025,41.20263375921166,0.9473684210526315,1.4120263375921165
17035,PERNOD RICARD USA,2660,229.0,750.0,299.99,3.0,687.0,0.0,0.0,0.0,0.0,123780.21999999997,-687.0,-100.0,0.0,0.0
9552,M S WALKER INC,36510,7.89,750.0,13.99,87.0,686.4300000000001,2.0,27.98,27.98,0.22,55551.819999999985,-658.45,-95.92383782760078,0.022988505747126436,0.040761621723992246
3252,E & J GALLO WINERY,10931,8.27,750.0,11.99,83.0,686.41,7.0,83.92999999999999,23.98,0.79,61966.909999999996,-602.48,-87.77261403534331,0.08433734939759036,0.12227385964656691
10754,PERFECTA WINES,23783,114.28,750.0,167.99,6.0,685.68,0.0,0.0,0.0,0.0,28720.52,-685.68,-100.0,0.0,0.0
90024,VINILANDIA USA,23365,14.28,750.0,21.99,48.0,685.44,4.0,95.96,47.98,0.45,2802.6400000000003,-589.48,-86.00023342670401,0.08333333333333333,0.13999766573295983
9552,M S WALKER INC,13122,9.52,750.0,15.99,72.0,685.4399999999999,0.0,0.0,0.0,0.0,55551.819999999985,-685.4399999999999,-100.0,0.0,0.0
516,BANFI PRODUCTS CORP,20030,5.19,750.0,7.99,132.0,685.0799999999998,12.0,119.87999999999998,119.87999999999998,1.3200000000000003,8510.410000000002,-565.1999999999998,-82.50131371518654,0.09090909090909091,0.17498686284813456
4425,MARTIGNETTI COMPANIES,35650,12.92,750.0,18.99,53.0,684.7599999999999,6.0,113.94,94.94999999999999,0.66,144929.24,-570.8199999999999,-83.36059349261056,0.11320754716981132,0.16639406507389454
1392,CONSTELLATION BRANDS INC,38731,6.84,750.0,9.99,100.0,684.0,2.0,19.98,19.98,0.22,79528.99,-664.02,-97.07894736842105,0.02,0.029210526315789475
9552,M S WALKER INC,35896,31.03,750.0,44.99,22.0,682.6599999999999,0.0,0.0,0.0,0.0,55551.819999999985,-682.6599999999999,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,37542,20.68,750.0,29.99,33.0,682.4399999999999,0.0,0.0,0.0,0.0,144929.24,-682.4399999999999,-100.0,0.0,0.0
17035,PERNOD RICARD USA,33326,4.63,750.0,7.99,147.0,680.6099999999999,1.0,7.99,7.99,0.11,123780.21999999997,-672.6199999999999,-98.82605309942551,0.006802721088435374,0.011739469005744848
9165,ULTRA BEVERAGE COMPANY LLP,17507,9.99,750.0,15.99,68.0,679.3199999999999,6.0,95.94,95.94,0.66,68054.70000000003,-583.3799999999999,-85.87705352411234,0.08823529411764706,0.14122946475887654
9165,ULTRA BEVERAGE COMPANY LLP,16647,8.49,750.0,12.99,80.0,679.2,5.0,64.95,64.95,0.55,68054.70000000003,-614.25,-90.43727915194346,0.0625,0.09562720848056537
1703,ALISA CARR BEVERAGES,90010,61.74,750.0,91.99,11.0,679.14,0.0,0.0,0.0,0.0,172.00000000000003,-679.14,-100.0,0.0,0.0
90047,CRUSH WINES,16309,16.54,750.0,25.99,41.0,678.14,0.0,0.0,0.0,0.0,1457.7299999999998,-678.14,-100.0,0.0,0.0
3960,DIAGEO NORTH AMERICA INC,8447,16.92,750.0,23.99,40.0,676.8,4.0,87.96,87.96,3.16,257032.07000000007,-588.8399999999999,-87.00354609929077,0.1,0.1299645390070922
3252,E & J GALLO WINERY,28039,5.88,1500.0,8.99,115.0,676.1999999999998,6.0,53.94,8.99,1.35,61966.909999999996,-622.2599999999998,-92.02307009760425,0.05217391304347826,0.07976929902395742
10754,PERFECTA WINES,18742,11.25,750.0,16.99,60.0,675.0,27.0,588.7300000000001,302.86000000000007,3.0,28720.52,-86.26999999999987,-12.78074074074072,0.45,0.8721925925925927
28776,TALL SHIP DISTILLERY LLC,4012,21.09,750.0,26.99,32.0,674.88,1.0,26.99,26.99,0.79,259.90000000000003,-647.89,-96.00077050734946,0.03125,0.03999229492650545
10754,PERFECTA WINES,16657,7.23,750.0,10.99,93.0,672.39,8.0,87.91999999999999,43.96,0.89,28720.52,-584.47,-86.92425526851977,0.08602150537634409,0.1307574473148024
480,BACARDI USA INC,2184,11.36,750.0,19.99,59.0,670.24,4.0,64.96,64.96,3.16,89286.26999999999,-605.28,-90.30794939126282,0.06779661016949153,0.09692050608737168
90024,VINILANDIA USA,23366,9.26,750.0,15.49,72.0,666.72,4.0,62.96,46.97,0.44,2802.6400000000003,-603.76,-90.55675545956323,0.05555555555555555,0.09443244540436765
9165,ULTRA BEVERAGE COMPANY LLP,998,18.51,750.0,24.99,36.0,666.3599999999999,4.0,123.96000000000001,123.96000000000001,3.16,68054.70000000003,-542.3999999999999,-81.3974428236989,0.1111111111111111,0.18602557176301102
1587,VINEYARD BRANDS INC,46217,4.72,750.0,6.99,141.0,665.5199999999999,13.0,102.86999999999999,54.93000000000001,1.4500000000000002,6070.089999999999,-562.6499999999999,-84.54291381175622,0.09219858156028368,0.15457086188243782
9552,M S WALKER INC,18125,6.16,750.0,8.99,108.0,665.28,1.0,8.99,8.99,0.11,55551.819999999985,-656.29,-98.64868927368927,0.009259259259259259,0.013513107263107263
3252,E & J GALLO WINERY,33879,6.45,1500.0,9.99,103.0,664.3499999999999,36.0,359.64000000000004,219.78000000000006,8.040000000000001,61966.909999999996,-304.70999999999987,-45.86588394671482,0.34951456310679613,0.5413411605328518
8673,STE MICHELLE WINE ESTATES,34950,34.92,750.0,50.99,19.0,663.48,0.0,0.0,0.0,0.0,15919.700000000003,-663.48,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,25643,7.89,750.0,12.99,84.0,662.76,1.0,12.99,12.99,0.11,144929.24,-649.77,-98.0400144848814,0.011904761904761904,0.01959985515118595
1392,CONSTELLATION BRANDS INC,2689,14.72,1750.0,18.99,45.0,662.4,49.0,930.5100000000003,835.5600000000003,90.12000000000009,79528.99,268.11000000000035,40.475543478260924,1.0888888888888888,1.4047554347826092
90047,CRUSH WINES,15506,110.38,750.0,169.99,6.0,662.28,0.0,0.0,0.0,0.0,1457.7299999999998,-662.28,-100.0,0.0,0.0
9819,TREASURY WINE ESTATES,6724,4.63,750.0,6.99,143.0,662.09,13.0,121.86999999999999,105.88999999999999,1.4300000000000004,14836.570000000005,-540.22,-81.59313688471356,0.09090909090909091,0.1840686311528644
4425,MARTIGNETTI COMPANIES,24759,11.03,750.0,21.99,60.0,661.8000000000001,0.0,0.0,0.0,0.0,144929.24,-661.8000000000001,-100.0,0.0,0.0
10754,PERFECTA WINES,22055,11.61,750.0,19.99,57.0,661.77,0.0,0.0,0.0,0.0,28720.52,-661.77,-100.0,0.0,0.0
480,BACARDI USA INC,4252,0.77,50.0,0.99,858.0,660.66,531.0,525.690000000001,173.2500000000001,27.520000000000074,89286.26999999999,-134.969999999999,-20.42957042957028,0.6188811188811189,0.7957042957042972
480,BACARDI USA INC,2916,47.05,750.0,63.99,14.0,658.6999999999999,2.0,137.98,137.98,1.58,89286.26999999999,-520.7199999999999,-79.05267952026719,0.14285714285714285,0.2094732047973281
90024,VINILANDIA USA,14920,7.84,1000.0,12.99,84.0,658.5600000000001,13.0,194.87000000000003,119.91999999999999,1.9499999999999997,2802.6400000000003,-463.69000000000005,-70.4096817298348,0.15476190476190477,0.2959031827016521
90052,HAUNTING WHISPER VYDS,18811,7.84,750.0,11.99,84.0,658.5600000000001,2.0,23.98,11.99,0.22,27.61,-634.58,-96.35872206025266,0.023809523809523808,0.036412779397473276
9165,ULTRA BEVERAGE COMPANY LLP,19895,6.45,1000.0,9.99,102.0,657.9000000000002,21.0,230.79000000000005,197.82000000000002,3.149999999999999,68054.70000000003,-427.1100000000001,-64.92020063839489,0.20588235294117646,0.350797993616051
480,BACARDI USA INC,743,36.5,750.0,45.99,18.0,657.0,26.0,1299.74,1149.77,20.50999999999999,89286.26999999999,642.74,97.82952815829529,1.4444444444444444,1.9782952815829529
9165,ULTRA BEVERAGE COMPANY LLP,19831,6.84,750.0,9.99,96.0,656.64,0.0,0.0,0.0,0.0,68054.70000000003,-656.64,-100.0,0.0,0.0
4692,KOBRAND CORPORATION,16889,7.79,750.0,11.99,84.0,654.36,6.0,83.94,55.96,0.66,9139.38,-570.4200000000001,-87.17219878965707,0.07142857142857142,0.1282780121034293
9815,WINE GROUP INC,15291,3.35,750.0,5.99,195.0,653.2500000000001,19.0,112.81,82.86,2.1000000000000005,27100.409999999996,-540.44,-82.73096058170685,0.09743589743589744,0.17269039418293147
4425,MARTIGNETTI COMPANIES,38165,6.53,750.0,9.99,100.0,653.0,5.0,55.95,43.96,0.55,144929.24,-597.05,-91.43185298621745,0.05,0.08568147013782543
7153,PINE STATE TRADING CO,38263,6.16,750.0,9.99,106.0,652.96,0.0,0.0,0.0,0.0,15884.819999999998,-652.96,-100.0,0.0,0.0
9552,M S WALKER INC,45276,4.56,750.0,6.79,143.0,652.08,16.0,159.83999999999997,99.89999999999999,1.77,55551.819999999985,-492.24000000000007,-75.48767022451234,0.11188811188811189,0.24512329775487665
4425,MARTIGNETTI COMPANIES,17503,10.34,750.0,14.99,63.0,651.42,6.0,89.94,89.94,0.66,144929.24,-561.48,-86.19323938472876,0.09523809523809523,0.13806760615271255
4425,MARTIGNETTI COMPANIES,16684,11.03,750.0,15.99,59.0,650.7700000000001,3.0,47.97,47.97,0.33,144929.24,-602.8000000000001,-92.62873211733792,0.05084745762711865,0.07371267882662076
90024,VINILANDIA USA,23969,5.51,750.0,7.99,118.0,650.1800000000001,1.0,7.99,7.99,0.11,2802.6400000000003,-642.19,-98.77110953889692,0.00847457627118644,0.01228890461103079
4425,MARTIGNETTI COMPANIES,33767,7.14,750.0,11.99,91.0,649.74,7.0,83.92999999999999,71.94,0.77,144929.24,-565.8100000000001,-87.08252531781945,0.07692307692307693,0.12917474682180563
6215,MOONLIGHT MEADERY,18837,8.66,375.0,12.99,75.0,649.5,8.0,103.92,90.92999999999999,0.47,365.6100000000001,-545.58,-84.00000000000001,0.10666666666666667,0.16
7153,PINE STATE TRADING CO,20944,13.51,750.0,20.99,48.0,648.48,0.0,0.0,0.0,0.0,15884.819999999998,-648.48,-100.0,0.0,0.0
9819,TREASURY WINE ESTATES,10254,3.37,750.0,5.99,192.0,647.04,39.0,266.61,143.79,4.340000000000001,14836.570000000005,-380.42999999999995,-58.79543768545994,0.203125,0.41204562314540066
1128,BROWN-FORMAN CORP,2777,35.93,1000.0,45.99,18.0,646.74,0.0,0.0,0.0,0.0,68601.68000000001,-646.74,-100.0,0.0,0.0
1392,CONSTELLATION BRANDS INC,39600,4.54,187.0,7.99,142.0,644.6800000000001,27.0,215.73000000000005,87.89,0.7700000000000001,79528.99,-428.95000000000005,-66.53688651734194,0.19014084507042253,0.3346311348265807
4692,KOBRAND CORPORATION,21311,26.84,750.0,39.99,24.0,644.16,1.0,39.99,39.99,0.11,9139.38,-604.17,-93.79191505216096,0.041666666666666664,0.06208084947839047
8150,SEA HAGG DISTILLERY LLC,4138,22.21,750.0,27.99,29.0,644.0899999999999,1.0,27.99,27.99,0.79,935.5199999999999,-616.0999999999999,-95.65433402164294,0.034482758620689655,0.04345665978357062
4425,MARTIGNETTI COMPANIES,22389,3.37,187.0,4.99,191.0,643.67,3.0,14.97,14.97,0.09,144929.24,-628.6999999999999,-97.67427408454643,0.015706806282722512,0.023257259154535713
8673,STE MICHELLE WINE ESTATES,37421,107.14,750.0,164.99,6.0,642.84,6.0,989.94,164.99,0.68,15919.700000000003,347.1,53.994773193951836,1.0,1.5399477319395185
4425,MARTIGNETTI COMPANIES,16692,10.88,750.0,15.99,59.0,641.9200000000001,0.0,0.0,0.0,0.0,144929.24,-641.9200000000001,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,21410,13.1,750.0,18.99,49.0,641.9,0.0,0.0,0.0,0.0,144929.24,-641.9,-100.0,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,23279,16.44,750.0,24.99,39.0,641.16,40.0,999.6000000000001,374.8500000000001,4.460000000000001,19016.59,358.44000000000017,55.90492232828003,1.0256410256410255,1.5590492232828002
4425,MARTIGNETTI COMPANIES,33578,9.86,750.0,14.99,65.0,640.9,7.0,104.92999999999999,89.94,0.77,144929.24,-535.97,-83.62771103136215,0.1076923076923077,0.16372288968637852
90010,VINEXTRA INC,24736,26.66,750.0,44.99,24.0,639.84,4.0,159.96,159.96,0.44,524.9400000000002,-479.88,-75.0,0.16666666666666666,0.25
8673,STE MICHELLE WINE ESTATES,22768,15.99,750.0,23.99,40.0,639.6,12.0,287.88,23.99,1.35,15919.700000000003,-351.72,-54.9906191369606,0.3,0.450093808630394
9819,TREASURY WINE ESTATES,15205,17.76,750.0,29.99,36.0,639.36,5.0,174.95,139.96,0.55,14836.570000000005,-464.41,-72.6366991991992,0.1388888888888889,0.273633008008008
2242,DELICATO VINEYARDS INC,15251,2.73,500.0,3.99,234.0,638.8199999999999,21.0,83.78999999999998,51.87000000000002,1.6100000000000003,7982.649999999999,-555.03,-86.8836291913215,0.08974358974358974,0.13116370808678499
10000,MAJESTIC FINE WINES,15105,6.86,750.0,10.99,93.0,637.98,136.0,1737.000000000001,900.6700000000005,15.139999999999988,17587.59,1099.020000000001,172.26558826295508,1.4623655913978495,2.722655882629551
516,BANFI PRODUCTS CORP,6344,6.62,1500.0,11.99,96.0,635.5200000000002,20.0,199.8,59.940000000000005,4.49,8510.410000000002,-435.7200000000002,-68.56117824773415,0.20833333333333334,0.3143882175226585
2242,DELICATO VINEYARDS INC,15137,10.59,750.0,15.99,60.0,635.4,24.0,383.76,31.98,2.7,7982.649999999999,-251.64,-39.60339943342776,0.4,0.6039660056657223
4425,MARTIGNETTI COMPANIES,44703,8.7,750.0,13.49,73.0,635.0999999999999,0.0,0.0,0.0,0.0,144929.24,-635.0999999999999,-100.0,0.0,0.0
9552,M S WALKER INC,33035,5.88,750.0,8.99,108.0,635.04,9.0,80.91,71.92,0.99,55551.819999999985,-554.13,-87.25907029478458,0.08333333333333333,0.1274092970521542
9165,ULTRA BEVERAGE COMPANY LLP,2949,70.36,750.0,94.99,9.0,633.24,2.0,231.98,115.99,1.57,68054.70000000003,-401.26,-63.366180279199035,0.2222222222222222,0.3663381972080096
10754,PERFECTA WINES,36000,8.44,750.0,15.99,75.0,633.0,12.0,155.88,142.89,1.32,28720.52,-477.12,-75.37440758293839,0.16,0.24625592417061612
7153,PINE STATE TRADING CO,4760,13.17,750.0,17.99,48.0,632.16,0.0,0.0,0.0,0.0,15884.819999999998,-632.16,-100.0,0.0,0.0
9552,M S WALKER INC,22968,23.33,750.0,34.99,27.0,629.9099999999999,0.0,0.0,0.0,0.0,55551.819999999985,-629.9099999999999,-100.0,0.0,0.0
7255,PSP WINES,23122,17.0,750.0,24.99,37.0,629.0,0.0,0.0,0.0,0.0,648.71,-629.0,-100.0,0.0,0.0
7153,PINE STATE TRADING CO,5698,14.61,750.0,21.99,43.0,628.23,5.0,94.94999999999999,94.94999999999999,3.95,15884.819999999998,-533.28,-84.88610859080272,0.11627906976744186,0.15113891409197266
8892,TRINCHERO FAMILY ESTATES,6241,4.05,750.0,5.99,155.0,627.7500000000001,0.0,0.0,0.0,0.0,11595.970000000003,-627.7500000000001,-100.0,0.0,0.0
10754,PERFECTA WINES,23391,48.27,750.0,69.99,13.0,627.51,0.0,0.0,0.0,0.0,28720.52,-627.51,-100.0,0.0,0.0
9819,TREASURY WINE ESTATES,19635,13.07,750.0,21.99,48.0,627.36,5.0,99.94999999999999,99.94999999999999,0.55,14836.570000000005,-527.4100000000001,-84.0681586330018,0.10416666666666667,0.15931841366998212
17032,JEWELL TOWNE VINEYARDS,42118,6.81,750.0,10.49,92.0,626.5200000000001,21.0,220.28999999999996,104.89999999999999,2.3400000000000003,283.60999999999996,-406.23000000000013,-64.83911128136374,0.22826086956521738,0.35160888718636263
10754,PERFECTA WINES,24047,5.8,750.0,8.99,108.0,626.4000000000001,11.0,98.89,80.91,1.21,28720.52,-527.5100000000001,-84.21296296296296,0.10185185185185185,0.15787037037037036
2000,SOUTHERN WINE & SPIRITS NE,45061,10.8,750.0,15.99,58.0,626.4,0.0,0.0,0.0,0.0,19016.59,-626.4,-100.0,0.0,0.0
7153,PINE STATE TRADING CO,24193,14.19,1500.0,22.99,44.0,624.36,2.0,49.98,49.98,0.44,15884.819999999998,-574.38,-91.99500288295214,0.045454545454545456,0.08004997117047856
